      990	2023-07-31 00:01:17	18	1	1	0
      990	2023-07-31 00:01:19	18	1	1	0
     1610	2023-07-31 00:01:49	18	1	1	0
     1610	2023-07-31 00:01:50	18	1	1	0
     2777	2023-07-31 00:03:51	18	1	1	0
     2777	2023-07-31 00:03:57	18	1	1	0
      489	2023-07-31 00:09:07	18	1	1	0
      489	2023-07-31 00:09:12	18	1	1	0
      758	2023-07-31 06:00:26	18	0	1	0
      758	2023-07-31 06:00:28	18	0	1	0
     1181	2023-07-31 06:10:45	18	1	1	0
     1188	2023-07-31 06:15:48	18	0	1	0
     1188	2023-07-31 06:15:50	18	0	1	0
     2717	2023-07-31 06:28:57	18	0	1	0
     2717	2023-07-31 06:28:59	18	0	1	0
     2839	2023-07-31 06:37:21	18	0	1	0
     2058	2023-07-31 06:37:36	18	0	1	0
       25	2023-07-31 06:37:47	18	0	1	0
       25	2023-07-31 06:37:49	18	0	1	0
      759	2023-07-31 06:44:06	18	0	1	0
      212	2023-07-31 06:45:07	18	0	1	0
      212	2023-07-31 06:45:10	18	0	1	0
     2824	2023-07-31 06:49:50	18	0	1	0
     1086	2023-07-31 06:55:15	18	0	1	0
      519	2023-07-31 06:56:03	18	0	1	0
      276	2023-07-31 06:59:14	18	0	1	0
     2724	2023-07-31 07:00:13	18	0	1	0
      593	2023-07-31 07:06:07	18	0	1	0
      765	2023-07-31 07:10:54	18	0	1	0
     1276	2023-07-31 07:11:18	18	0	1	0
     1276	2023-07-31 07:11:20	18	0	1	0
     1186	2023-07-31 07:12:27	18	0	1	0
     1186	2023-07-31 07:12:29	18	0	1	0
      753	2023-07-31 07:12:39	18	0	1	0
      753	2023-07-31 07:12:41	18	0	1	0
     1183	2023-07-31 07:14:20	18	0	1	0
     1182	2023-07-31 07:14:27	18	0	1	0
      588	2023-07-31 07:15:46	18	0	1	0
      588	2023-07-31 07:15:47	18	0	1	0
      278	2023-07-31 07:17:39	18	0	1	0
      766	2023-07-31 07:18:51	18	0	1	0
      766	2023-07-31 07:18:54	18	0	1	0
     1664	2023-07-31 07:19:00	18	0	1	0
      790	2023-07-31 07:19:06	18	0	1	0
      790	2023-07-31 07:19:08	18	0	1	0
     1581	2023-07-31 07:19:30	18	0	1	0
     2102	2023-07-31 07:19:56	18	0	1	0
     2102	2023-07-31 07:19:57	18	0	1	0
     2226	2023-07-31 07:21:07	18	0	1	0
     2226	2023-07-31 07:21:09	18	0	1	0
      275	2023-07-31 07:21:45	18	0	1	0
      275	2023-07-31 07:21:48	18	0	1	0
     2741	2023-07-31 07:23:49	18	0	1	0
      245	2023-07-31 07:23:59	18	0	1	0
      245	2023-07-31 07:24:01	18	0	1	0
      760	2023-07-31 07:24:40	18	0	1	0
      885	2023-07-31 07:25:04	18	0	1	0
      885	2023-07-31 07:25:05	18	0	1	0
      762	2023-07-31 07:25:13	18	0	1	0
      762	2023-07-31 07:25:14	18	0	1	0
     1496	2023-07-31 07:26:07	18	0	1	0
      204	2023-07-31 07:26:18	18	0	1	0
      204	2023-07-31 07:26:22	18	0	1	0
      778	2023-07-31 07:27:16	18	0	1	0
      681	2023-07-31 07:27:27	18	0	1	0
      681	2023-07-31 07:27:29	18	0	1	0
      368	2023-07-31 07:30:45	18	0	1	0
      563	2023-07-31 07:31:03	18	0	1	0
      563	2023-07-31 07:31:05	18	0	1	0
     2338	2023-07-31 07:31:13	18	0	1	0
     1846	2023-07-31 07:33:20	18	0	1	0
     1846	2023-07-31 07:33:22	18	0	1	0
     2142	2023-07-31 07:33:45	18	0	1	0
      849	2023-07-31 07:34:59	18	0	1	0
     1185	2023-07-31 07:36:39	18	0	1	0
      189	2023-07-31 07:37:39	18	0	1	0
     1275	2023-07-31 07:40:13	18	0	1	0
      761	2023-07-31 07:40:59	18	0	1	0
     1479	2023-07-31 07:41:30	18	0	1	0
     2066	2023-07-31 07:44:03	18	0	1	0
     2066	2023-07-31 07:44:05	18	0	1	0
     2356	2023-07-31 07:47:34	18	0	1	0
     2356	2023-07-31 07:47:35	18	0	1	0
     2651	2023-07-31 07:48:51	18	0	1	0
     2651	2023-07-31 07:48:53	18	0	1	0
     2355	2023-07-31 07:50:09	18	0	1	0
     2355	2023-07-31 07:50:11	18	0	1	0
      725	2023-07-31 07:51:54	18	0	1	0
      545	2023-07-31 07:52:00	18	0	1	0
       88	2023-07-31 07:52:51	18	0	1	0
       88	2023-07-31 07:52:52	18	0	1	0
     1983	2023-07-31 07:52:57	18	0	1	0
     1983	2023-07-31 07:52:59	18	0	1	0
      190	2023-07-31 07:53:13	18	0	1	0
      171	2023-07-31 07:53:46	18	0	1	0
      171	2023-07-31 07:53:48	18	0	1	0
      166	2023-07-31 07:54:19	18	0	1	0
      187	2023-07-31 07:55:00	18	0	1	0
      946	2023-07-31 07:55:06	18	0	1	0
      350	2023-07-31 07:55:45	18	0	1	0
      363	2023-07-31 07:57:33	18	0	1	0
      783	2023-07-31 07:59:03	18	0	1	0
      479	2023-07-31 08:00:27	18	0	1	0
      479	2023-07-31 08:00:28	18	0	1	0
      471	2023-07-31 08:02:01	18	1	1	0
      471	2023-07-31 08:02:07	18	1	1	0
     1449	2023-07-31 08:02:17	18	1	1	0
     1449	2023-07-31 08:02:23	18	1	1	0
     2280	2023-07-31 08:03:02	18	1	1	0
     2280	2023-07-31 08:03:03	18	1	1	0
     1770	2023-07-31 08:03:37	18	0	1	0
      853	2023-07-31 08:05:01	18	0	1	0
      853	2023-07-31 08:05:02	18	0	1	0
     2196	2023-07-31 09:05:15	18	1	1	0
     2196	2023-07-31 09:05:21	18	1	1	0
       25	2023-07-31 12:00:15	18	1	1	0
     2058	2023-07-31 12:00:22	18	1	1	0
     2338	2023-07-31 12:00:28	18	1	1	0
      681	2023-07-31 12:00:31	18	1	1	0
      545	2023-07-31 12:00:34	18	1	1	0
      790	2023-07-31 12:00:37	18	1	1	0
     2741	2023-07-31 12:00:43	18	1	1	0
      760	2023-07-31 12:00:48	18	1	1	0
      187	2023-07-31 12:01:05	18	1	1	0
      778	2023-07-31 12:01:11	18	1	1	0
     1183	2023-07-31 12:01:20	18	1	1	0
      762	2023-07-31 12:01:25	18	1	1	0
     2724	2023-07-31 12:01:29	18	1	1	0
     1276	2023-07-31 12:01:37	18	1	1	0
      368	2023-07-31 12:01:46	18	1	1	0
      761	2023-07-31 12:02:17	18	1	1	0
      588	2023-07-31 12:02:43	18	1	1	0
      588	2023-07-31 12:02:44	18	1	1	0
      563	2023-07-31 12:02:52	18	1	1	0
      357	2023-07-31 12:03:06	18	1	1	0
      357	2023-07-31 12:03:09	18	1	1	0
     2066	2023-07-31 12:03:56	18	1	1	0
      946	2023-07-31 12:04:28	18	1	1	0
      588	2023-07-31 12:05:05	18	0	1	0
      588	2023-07-31 12:05:06	18	0	1	0
       25	2023-07-31 12:05:12	18	0	1	0
      885	2023-07-31 12:05:20	18	1	1	0
     1185	2023-07-31 12:05:28	18	1	1	0
      725	2023-07-31 12:05:35	18	1	1	0
      681	2023-07-31 12:05:40	18	0	1	0
      569	2023-07-31 12:05:48	18	1	1	0
     1275	2023-07-31 12:05:57	18	1	1	0
     1276	2023-07-31 12:06:06	18	0	1	0
     1770	2023-07-31 12:06:16	18	1	1	0
      368	2023-07-31 12:06:25	18	0	1	0
     2058	2023-07-31 12:06:30	18	0	1	0
     2724	2023-07-31 12:06:35	18	0	1	0
     2338	2023-07-31 12:06:42	18	0	1	0
      545	2023-07-31 12:06:48	18	0	1	0
     1086	2023-07-31 12:06:53	18	1	1	0
     2355	2023-07-31 12:06:58	18	1	1	0
     1823	2023-07-31 12:07:01	18	1	1	0
     2741	2023-07-31 12:07:07	18	1	1	0
      760	2023-07-31 12:07:18	18	0	1	0
     2741	2023-07-31 12:07:22	18	0	1	0
      762	2023-07-31 12:07:34	18	0	1	0
     1581	2023-07-31 12:07:46	18	1	1	0
     1188	2023-07-31 12:08:14	18	1	1	0
     1188	2023-07-31 12:08:15	18	1	1	0
      563	2023-07-31 12:08:30	18	0	1	0
      790	2023-07-31 12:08:33	18	0	1	0
     2717	2023-07-31 12:08:40	18	1	1	0
     1823	2023-07-31 12:09:11	18	0	1	0
      778	2023-07-31 12:09:31	18	0	1	0
     2102	2023-07-31 12:09:40	18	0	1	0
       54	2023-07-31 12:09:48	18	1	1	0
     2102	2023-07-31 12:10:05	18	1	1	0
     2102	2023-07-31 12:10:06	18	1	1	0
     1183	2023-07-31 12:10:22	18	0	1	0
      885	2023-07-31 12:10:34	18	0	1	0
